# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#      2212	                p	  0.93830	0.00000e+00	2	1	  0	0	0	0.5	  1	  1	3.28969e-05
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    3.38356e-01	    9.38300e-01	    7.43698e-04	    9.30831e-04	    9.05137e-05	    2.26969e-04	    1.11979e-04	    6.56869e-04	    9.48322e-04	    6.52943e-03	    8.65530e-03	    2.57323e-04	    4.97292e-04	    3.21166e-04
    3.42401e-01	    9.38300e-01	    7.45304e-04	    9.32607e-04	    9.28515e-05	    2.29639e-04	    1.14859e-04	    6.55620e-04	    9.46979e-04	    6.55034e-03	    8.67980e-03	    2.60922e-04	    4.98600e-04	    3.25596e-04
    3.46456e-01	    9.38300e-01	    7.46737e-04	    9.34163e-04	    9.52059e-05	    2.32294e-04	    1.17760e-04	    6.54179e-04	    9.45364e-04	    6.56985e-03	    8.70238e-03	    2.64480e-04	    4.99858e-04	    3.29972e-04
    3.50522e-01	    9.38300e-01	    7.47998e-04	    9.35501e-04	    9.75759e-05	    2.34933e-04	    1.20678e-04	    6.52548e-04	    9.43482e-04	    6.58796e-03	    8.72305e-03	    2.67994e-04	    5.01066e-04	    3.34291e-04
    3.54597e-01	    9.38300e-01	    7.49088e-04	    9.36620e-04	    9.99604e-05	    2.37556e-04	    1.23614e-04	    6.50729e-04	    9.41335e-04	    6.60468e-03	    8.74182e-03	    2.71463e-04	    5.02223e-04	    3.38551e-04
    3.58684e-01	    9.38300e-01	    7.50007e-04	    9.37522e-04	    1.02358e-04	    2.40161e-04	    1.26566e-04	    6.48725e-04	    9.38925e-04	    6.62000e-03	    8.75868e-03	    2.74886e-04	    5.03326e-04	    3.42751e-04
    3.62781e-01	    9.38300e-01	    7.50755e-04	    9.38207e-04	    1.04769e-04	    2.42747e-04	    1.29532e-04	    6.46539e-04	    9.36257e-04	    6.63392e-03	    8.77364e-03	    2.78260e-04	    5.04375e-04	    3.46887e-04
    3.66888e-01	    9.38300e-01	    7.51335e-04	    9.38678e-04	    1.07190e-04	    2.45313e-04	    1.32511e-04	    6.44171e-04	    9.33333e-04	    6.64645e-03	    8.78671e-03	    2.81584e-04	    5.05368e-04	    3.50958e-04
    3.71007e-01	    9.38300e-01	    7.51745e-04	    9.38934e-04	    1.09622e-04	    2.47858e-04	    1.35501e-04	    6.41626e-04	    9.30156e-04	    6.65759e-03	    8.79788e-03	    2.84856e-04	    5.06304e-04	    3.54962e-04
    3.75137e-01	    9.38300e-01	    7.51988e-04	    9.38978e-04	    1.12062e-04	    2.50382e-04	    1.38501e-04	    6.38905e-04	    9.26731e-04	    6.66735e-03	    8.80718e-03	    2.88075e-04	    5.07183e-04	    3.58897e-04
