# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#       321	               K+	  0.49400	0.00000e+00	1	0	  1	0	0	0.5	  1	  1	0.000115181
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    9.66826e-01	    4.94000e-01	    7.54481e-04	    8.50082e-04	    7.08703e-04	    7.89420e-04	    8.10589e-04	   -4.70016e-04	   -4.22451e-04	    6.43628e-03	    7.58866e-03	    7.31917e-04	    7.78617e-04	    8.31061e-04
    9.73865e-01	    4.94000e-01	    7.27693e-04	    8.19094e-04	    6.93554e-04	    7.71204e-04	    7.92494e-04	   -4.60491e-04	   -4.15789e-04	    6.23768e-03	    7.34268e-03	    7.11102e-04	    7.55685e-04	    8.06621e-04
    9.80953e-01	    4.94000e-01	    7.01591e-04	    7.88940e-04	    6.78482e-04	    7.53149e-04	    7.74517e-04	   -4.50934e-04	   -4.08965e-04	    6.04305e-03	    7.10218e-03	    6.90622e-04	    7.33165e-04	    7.82607e-04
    9.88092e-01	    4.94000e-01	    6.76169e-04	    7.59608e-04	    6.63492e-04	    7.35260e-04	    7.56665e-04	   -4.41356e-04	   -4.01993e-04	    5.85238e-03	    6.86711e-03	    6.70478e-04	    7.11057e-04	    7.59021e-04
    9.95282e-01	    4.94000e-01	    6.51417e-04	    7.31085e-04	    6.48590e-04	    7.17542e-04	    7.38946e-04	   -4.31766e-04	   -3.94886e-04	    5.66566e-03	    6.63743e-03	    6.50673e-04	    6.89363e-04	    7.35864e-04
    1.00252e+00	    4.94000e-01	    6.27326e-04	    7.03361e-04	    6.33784e-04	    7.00000e-04	    7.21366e-04	   -4.22173e-04	   -3.87657e-04	    5.48286e-03	    6.41309e-03	    6.31209e-04	    6.68082e-04	    7.13137e-04
    1.00982e+00	    4.94000e-01	    6.03887e-04	    6.76421e-04	    6.19078e-04	    6.82639e-04	    7.03931e-04	   -4.12585e-04	   -3.80319e-04	    5.30397e-03	    6.19405e-03	    6.12088e-04	    6.47213e-04	    6.90842e-04
    1.01717e+00	    4.94000e-01	    5.81092e-04	    6.50255e-04	    6.04479e-04	    6.65464e-04	    6.86650e-04	   -4.03012e-04	   -3.72884e-04	    5.12897e-03	    5.98025e-03	    5.93311e-04	    6.26757e-04	    6.68978e-04
    1.02457e+00	    4.94000e-01	    5.58932e-04	    6.24848e-04	    5.89993e-04	    6.48480e-04	    6.69528e-04	   -3.93462e-04	   -3.65364e-04	    4.95783e-03	    5.77164e-03	    5.74880e-04	    6.06712e-04	    6.47547e-04
    1.03203e+00	    4.94000e-01	    5.37396e-04	    6.00189e-04	    5.75625e-04	    6.31690e-04	    6.52571e-04	   -3.83942e-04	   -3.57771e-04	    4.79054e-03	    5.56818e-03	    5.56795e-04	    5.87078e-04	    6.26548e-04
    1.03954e+00	    4.94000e-01	    5.16476e-04	    5.76266e-04	    5.61381e-04	    6.15099e-04	    6.35786e-04	   -3.74461e-04	   -3.50117e-04	    4.62706e-03	    5.36979e-03	    5.39058e-04	    5.67854e-04	    6.05981e-04
    1.04712e+00	    4.94000e-01	    4.96161e-04	    5.53064e-04	    5.47267e-04	    5.98712e-04	    6.19178e-04	   -3.65027e-04	   -3.42413e-04	    4.46737e-03	    5.17644e-03	    5.21669e-04	    5.49038e-04	    5.85846e-04
    1.05474e+00	    4.94000e-01	    4.76442e-04	    5.30571e-04	    5.33287e-04	    5.82532e-04	    6.02754e-04	   -3.55647e-04	   -3.34669e-04	    4.31145e-03	    4.98806e-03	    5.04629e-04	    5.30629e-04	    5.66141e-04
    1.06243e+00	    4.94000e-01	    4.57310e-04	    5.08775e-04	    5.19447e-04	    5.66563e-04	    5.86519e-04	   -3.46327e-04	   -3.26897e-04	    4.15925e-03	    4.80459e-03	    4.87937e-04	    5.12625e-04	    5.46867e-04
    1.07018e+00	    4.94000e-01	    4.38755e-04	    4.87662e-04	    5.05753e-04	    5.50810e-04	    5.70479e-04	   -3.37075e-04	   -3.19107e-04	    4.01076e-03	    4.62598e-03	    4.71593e-04	    4.95025e-04	    5.28020e-04
    1.07799e+00	    4.94000e-01	    4.20766e-04	    4.67219e-04	    4.92208e-04	    5.35275e-04	    5.54638e-04	   -3.27898e-04	   -3.11308e-04	    3.86594e-03	    4.45216e-03	    4.55598e-04	    4.77826e-04	    5.09601e-04
    1.08586e+00	    4.94000e-01	    4.03333e-04	    4.47433e-04	    4.78818e-04	    5.19962e-04	    5.39002e-04	   -3.18801e-04	   -3.03511e-04	    3.72476e-03	    4.28306e-03	    4.39950e-04	    4.61026e-04	    4.91607e-04
    1.09379e+00	    4.94000e-01	    3.86448e-04	    4.28292e-04	    4.65587e-04	    5.04874e-04	    5.23576e-04	   -3.09791e-04	   -2.95725e-04	    3.58717e-03	    4.11863e-03	    4.24649e-04	    4.44622e-04	    4.74035e-04
    1.10178e+00	    4.94000e-01	    3.70098e-04	    4.09781e-04	    4.52520e-04	    4.90014e-04	    5.08363e-04	   -3.00874e-04	   -2.87958e-04	    3.45315e-03	    3.95880e-03	    4.09694e-04	    4.28612e-04	    4.56885e-04
    1.10984e+00	    4.94000e-01	    3.54275e-04	    3.91889e-04	    4.39622e-04	    4.75386e-04	    4.93369e-04	   -2.92055e-04	   -2.80219e-04	    3.32266e-03	    3.80351e-03	    3.95084e-04	    4.12994e-04	    4.40152e-04
    1.11796e+00	    4.94000e-01	    3.38968e-04	    3.74601e-04	    4.26895e-04	    4.60992e-04	    4.78597e-04	   -2.83339e-04	   -2.72517e-04	    3.19565e-03	    3.65268e-03	    3.80817e-04	    3.97763e-04	    4.23835e-04
    1.12615e+00	    4.94000e-01	    3.24167e-04	    3.57905e-04	    4.14345e-04	    4.46835e-04	    4.64052e-04	   -2.74732e-04	   -2.64860e-04	    3.07209e-03	    3.50626e-03	    3.66892e-04	    3.82918e-04	    4.07931e-04
    1.13441e+00	    4.94000e-01	    3.09861e-04	    3.41787e-04	    4.01975e-04	    4.32916e-04	    4.49737e-04	   -2.66239e-04	   -2.57255e-04	    2.95194e-03	    3.36416e-03	    3.53306e-04	    3.68454e-04	    3.92435e-04
    1.14273e+00	    4.94000e-01	    2.96040e-04	    3.26235e-04	    3.89788e-04	    4.19239e-04	    4.35656e-04	   -2.57863e-04	   -2.49709e-04	    2.83515e-03	    3.22633e-03	    3.40058e-04	    3.54368e-04	    3.77346e-04
    1.15112e+00	    4.94000e-01	    2.82695e-04	    3.11237e-04	    3.77788e-04	    4.05805e-04	    4.21812e-04	   -2.49609e-04	   -2.42230e-04	    2.72167e-03	    3.09269e-03	    3.27146e-04	    3.40657e-04	    3.62658e-04
    1.15959e+00	    4.94000e-01	    2.69814e-04	    2.96777e-04	    3.65979e-04	    3.92616e-04	    4.08207e-04	   -2.41481e-04	   -2.34825e-04	    2.61148e-03	    2.96318e-03	    3.14567e-04	    3.27316e-04	    3.48369e-04
    1.16812e+00	    4.94000e-01	    2.57388e-04	    2.82845e-04	    3.54362e-04	    3.79674e-04	    3.94845e-04	   -2.33484e-04	   -2.27499e-04	    2.50451e-03	    2.83771e-03	    3.02319e-04	    3.14343e-04	    3.34474e-04
    1.17673e+00	    4.94000e-01	    2.45406e-04	    2.69427e-04	    3.42942e-04	    3.66980e-04	    3.81729e-04	   -2.25619e-04	   -2.20259e-04	    2.40073e-03	    2.71622e-03	    2.90398e-04	    3.01731e-04	    3.20969e-04
    1.18541e+00	    4.94000e-01	    2.33857e-04	    2.56511e-04	    3.31720e-04	    3.54535e-04	    3.68860e-04	   -2.17891e-04	   -2.13110e-04	    2.30008e-03	    2.59864e-03	    2.78803e-04	    2.89478e-04	    3.07850e-04
    1.19417e+00	    4.94000e-01	    2.22733e-04	    2.44083e-04	    3.20700e-04	    3.42341e-04	    3.56240e-04	   -2.10303e-04	   -2.06058e-04	    2.20252e-03	    2.48489e-03	    2.67529e-04	    2.77579e-04	    2.95112e-04
    1.20300e+00	    4.94000e-01	    2.12022e-04	    2.32132e-04	    3.09883e-04	    3.30398e-04	    3.43872e-04	   -2.02857e-04	   -1.99107e-04	    2.10800e-03	    2.37490e-03	    2.56573e-04	    2.66029e-04	    2.82749e-04
    1.21192e+00	    4.94000e-01	    2.01715e-04	    2.20644e-04	    2.99271e-04	    3.18708e-04	    3.31756e-04	   -1.95555e-04	   -1.92263e-04	    2.01647e-03	    2.26860e-03	    2.45932e-04	    2.54824e-04	    2.70759e-04
    1.22090e+00	    4.94000e-01	    1.91801e-04	    2.09608e-04	    2.88867e-04	    3.07270e-04	    3.19895e-04	   -1.88401e-04	   -1.85529e-04	    1.92788e-03	    2.16591e-03	    2.35603e-04	    2.43959e-04	    2.59134e-04
    1.22997e+00	    4.94000e-01	    1.82271e-04	    1.99011e-04	    2.78672e-04	    2.96086e-04	    3.08289e-04	   -1.81395e-04	   -1.78910e-04	    1.84218e-03	    2.06676e-03	    2.25582e-04	    2.33429e-04	    2.47871e-04
    1.23912e+00	    4.94000e-01	    1.73114e-04	    1.88842e-04	    2.68687e-04	    2.85154e-04	    2.96940e-04	   -1.74541e-04	   -1.72410e-04	    1.75931e-03	    1.97108e-03	    2.15864e-04	    2.23229e-04	    2.36963e-04
    1.24836e+00	    4.94000e-01	    1.64321e-04	    1.79087e-04	    2.58914e-04	    2.74476e-04	    2.85847e-04	   -1.67838e-04	   -1.66031e-04	    1.67922e-03	    1.87878e-03	    2.06446e-04	    2.13354e-04	    2.26405e-04
    1.25767e+00	    4.94000e-01	    1.55881e-04	    1.69736e-04	    2.49353e-04	    2.64050e-04	    2.75012e-04	   -1.61289e-04	   -1.59777e-04	    1.60187e-03	    1.78980e-03	    1.97324e-04	    2.03799e-04	    2.16192e-04
    1.26708e+00	    4.94000e-01	    1.47785e-04	    1.60776e-04	    2.40007e-04	    2.53877e-04	    2.64434e-04	   -1.54895e-04	   -1.53652e-04	    1.52720e-03	    1.70406e-03	    1.88492e-04	    1.94558e-04	    2.06318e-04
    1.27656e+00	    4.94000e-01	    1.40024e-04	    1.52196e-04	    2.30874e-04	    2.43956e-04	    2.54114e-04	   -1.48656e-04	   -1.47656e-04	    1.45515e-03	    1.62149e-03	    1.79948e-04	    1.85625e-04	    1.96777e-04
    1.28614e+00	    4.94000e-01	    1.32588e-04	    1.43985e-04	    2.21956e-04	    2.34286e-04	    2.44050e-04	   -1.42573e-04	   -1.41793e-04	    1.38567e-03	    1.54201e-03	    1.71686e-04	    1.76997e-04	    1.87563e-04
    1.29581e+00	    4.94000e-01	    1.25467e-04	    1.36131e-04	    2.13252e-04	    2.24866e-04	    2.34243e-04	   -1.36647e-04	   -1.36065e-04	    1.31871e-03	    1.46555e-03	    1.63701e-04	    1.68666e-04	    1.78669e-04
    1.30557e+00	    4.94000e-01	    1.18652e-04	    1.28623e-04	    2.04764e-04	    2.15695e-04	    2.24693e-04	   -1.30877e-04	   -1.30473e-04	    1.25421e-03	    1.39203e-03	    1.55990e-04	    1.60627e-04	    1.70091e-04
    1.31542e+00	    4.94000e-01	    1.12134e-04	    1.21450e-04	    1.96490e-04	    2.06771e-04	    2.15396e-04	   -1.25263e-04	   -1.25019e-04	    1.19212e-03	    1.32139e-03	    1.48546e-04	    1.52875e-04	    1.61822e-04
    1.32536e+00	    4.94000e-01	    1.05904e-04	    1.14602e-04	    1.88431e-04	    1.98094e-04	    2.06354e-04	   -1.19807e-04	   -1.19703e-04	    1.13238e-03	    1.25354e-03	    1.41366e-04	    1.45404e-04	    1.53855e-04
    1.33540e+00	    4.94000e-01	    9.99522e-05	    1.08067e-04	    1.80585e-04	    1.89660e-04	    1.97564e-04	   -1.14506e-04	   -1.14528e-04	    1.07493e-03	    1.18842e-03	    1.34444e-04	    1.38208e-04	    1.46184e-04
    1.34554e+00	    4.94000e-01	    9.42704e-05	    1.01835e-04	    1.72953e-04	    1.81470e-04	    1.89025e-04	   -1.09361e-04	   -1.09492e-04	    1.01974e-03	    1.12595e-03	    1.27775e-04	    1.31281e-04	    1.38803e-04
    1.35578e+00	    4.94000e-01	    8.88495e-05	    9.58962e-05	    1.65533e-04	    1.73519e-04	    1.80735e-04	   -1.04370e-04	   -1.04597e-04	    9.66725e-04	    1.06606e-03	    1.21355e-04	    1.24617e-04	    1.31705e-04
    1.36612e+00	    4.94000e-01	    8.36811e-05	    9.02400e-05	    1.58323e-04	    1.65807e-04	    1.72691e-04	   -9.95334e-05	   -9.98434e-05	    9.15848e-04	    1.00868e-03	    1.15176e-04	    1.18210e-04	    1.24884e-04
    1.37656e+00	    4.94000e-01	    7.87566e-05	    8.48566e-05	    1.51324e-04	    1.58331e-04	    1.64893e-04	   -9.48492e-05	   -9.52302e-05	    8.67048e-04	    9.53734e-04	    1.09236e-04	    1.12055e-04	    1.18333e-04
    1.38711e+00	    4.94000e-01	    7.40676e-05	    7.97362e-05	    1.44533e-04	    1.51088e-04	    1.57337e-04	   -9.03164e-05	   -9.07576e-05	    8.20273e-04	    9.01158e-04	    1.03528e-04	    1.06145e-04	    1.12046e-04
    1.39776e+00	    4.94000e-01	    6.96059e-05	    7.48694e-05	    1.37948e-04	    1.44076e-04	    1.50021e-04	   -8.59334e-05	   -8.64250e-05	    7.75466e-04	    8.50880e-04	    9.80463e-05	    1.00475e-04	    1.06016e-04
    1.40853e+00	    4.94000e-01	    6.53635e-05	    7.02466e-05	    1.31568e-04	    1.37293e-04	    1.42943e-04	   -8.16988e-05	   -8.22317e-05	    7.32575e-04	    8.02831e-04	    9.27864e-05	    9.50375e-05	    1.00237e-04
    1.41940e+00	    4.94000e-01	    6.13324e-05	    6.58589e-05	    1.25391e-04	    1.30734e-04	    1.36099e-04	   -7.76109e-05	   -7.81768e-05	    6.91545e-04	    7.56942e-04	    8.77427e-05	    8.98276e-05	    9.47023e-05
    1.43039e+00	    4.94000e-01	    5.75048e-05	    6.16971e-05	    1.19415e-04	    1.24397e-04	    1.29486e-04	   -7.36677e-05	   -7.42592e-05	    6.52322e-04	    7.13146e-04	    8.29097e-05	    8.48390e-05	    8.94049e-05
    1.44149e+00	    4.94000e-01	    5.38731e-05	    5.77524e-05	    1.13637e-04	    1.18279e-04	    1.23101e-04	   -6.98672e-05	   -7.04777e-05	    6.14853e-04	    6.71376e-04	    7.82819e-05	    8.00657e-05	    8.43385e-05
    1.45270e+00	    4.94000e-01	    5.04299e-05	    5.40164e-05	    1.08055e-04	    1.12376e-04	    1.16941e-04	   -6.62074e-05	   -6.68308e-05	    5.79085e-04	    6.31567e-04	    7.38539e-05	    7.55018e-05	    7.94966e-05
    1.46404e+00	    4.94000e-01	    4.71679e-05	    5.04807e-05	    1.02667e-04	    1.06686e-04	    1.11003e-04	   -6.26860e-05	   -6.33169e-05	    5.44966e-04	    5.93653e-04	    6.96203e-05	    7.11412e-05	    7.48726e-05
    1.47549e+00	    4.94000e-01	    4.40798e-05	    4.71370e-05	    9.74690e-05	    1.01203e-04	    1.05282e-04	   -5.93007e-05	   -5.99343e-05	    5.12444e-04	    5.57570e-04	    6.55756e-05	    6.69780e-05	    7.04601e-05
    1.48707e+00	    4.94000e-01	    4.11587e-05	    4.39773e-05	    9.24592e-05	    9.59262e-05	    9.97750e-05	   -5.60490e-05	   -5.66812e-05	    4.81467e-04	    5.23256e-04	    6.17144e-05	    6.30064e-05	    6.62527e-05
    1.49878e+00	    4.94000e-01	    3.83978e-05	    4.09940e-05	    8.76342e-05	    9.08500e-05	    9.44784e-05	   -5.29284e-05	   -5.35554e-05	    4.51985e-04	    4.90647e-04	    5.80313e-05	    5.92204e-05	    6.22440e-05
    1.51061e+00	    4.94000e-01	    3.57904e-05	    3.81794e-05	    8.29911e-05	    8.59710e-05	    8.93880e-05	   -4.99363e-05	   -5.05548e-05	    4.23947e-04	    4.59684e-04	    5.45209e-05	    5.56143e-05	    5.84275e-05
    1.52257e+00	    4.94000e-01	    3.33299e-05	    3.55261e-05	    7.85266e-05	    8.12852e-05	    8.44997e-05	   -4.70699e-05	   -4.76772e-05	    3.97305e-04	    4.30305e-04	    5.11778e-05	    5.21822e-05	    5.47971e-05
    1.53467e+00	    4.94000e-01	    3.10102e-05	    3.30271e-05	    7.42374e-05	    7.67887e-05	    7.98093e-05	   -4.43265e-05	   -4.49202e-05	    3.72008e-04	    4.02453e-04	    4.79968e-05	    4.89184e-05	    5.13466e-05
    1.54690e+00	    4.94000e-01	    2.88249e-05	    3.06752e-05	    7.01201e-05	    7.24774e-05	    7.53127e-05	   -4.17033e-05	   -4.22813e-05	    3.48009e-04	    3.76068e-04	    4.49724e-05	    4.58173e-05	    4.80696e-05
    1.55927e+00	    4.94000e-01	    2.67681e-05	    2.84639e-05	    6.61712e-05	    6.83470e-05	    7.10055e-05	   -3.91973e-05	   -3.97579e-05	    3.25260e-04	    3.51095e-04	    4.20995e-05	    4.28732e-05	    4.49603e-05
    1.57178e+00	    4.94000e-01	    2.48340e-05	    2.63865e-05	    6.23872e-05	    6.43933e-05	    6.68832e-05	   -3.68057e-05	   -3.73475e-05	    3.03715e-04	    3.27478e-04	    3.93728e-05	    4.00807e-05	    4.20125e-05
    1.58443e+00	    4.94000e-01	    2.30169e-05	    2.44366e-05	    5.87644e-05	    6.06121e-05	    6.29414e-05	   -3.45253e-05	   -3.50472e-05	    2.83328e-04	    3.05162e-04	    3.67873e-05	    3.74342e-05	    3.92204e-05
    1.59723e+00	    4.94000e-01	    2.13112e-05	    2.26082e-05	    5.52990e-05	    5.69990e-05	    5.91755e-05	   -3.23531e-05	   -3.28544e-05	    2.64053e-04	    2.84093e-04	    3.43379e-05	    3.49284e-05	    3.65781e-05
    1.61018e+00	    4.94000e-01	    1.97118e-05	    2.08952e-05	    5.19872e-05	    5.35497e-05	    5.55811e-05	   -3.02861e-05	   -3.07662e-05	    2.45846e-04	    2.64221e-04	    3.20195e-05	    3.25579e-05	    3.40799e-05
    1.62328e+00	    4.94000e-01	    1.82132e-05	    1.92919e-05	    4.88253e-05	    5.02598e-05	    5.21534e-05	   -2.83212e-05	   -2.87796e-05	    2.28665e-04	    2.45494e-04	    2.98272e-05	    3.03176e-05	    3.17201e-05
    1.63654e+00	    4.94000e-01	    1.68107e-05	    1.77927e-05	    4.58093e-05	    4.71247e-05	    4.88879e-05	   -2.64553e-05	   -2.68918e-05	    2.12466e-04	    2.27862e-04	    2.77561e-05	    2.82023e-05	    2.94932e-05
    1.64995e+00	    4.94000e-01	    1.54993e-05	    1.63922e-05	    4.29353e-05	    4.41402e-05	    4.57798e-05	   -2.46853e-05	   -2.50998e-05	    1.97208e-04	    2.11277e-04	    2.58016e-05	    2.62070e-05	    2.73937e-05
    1.66353e+00	    4.94000e-01	    1.42744e-05	    1.50854e-05	    4.01992e-05	    4.13016e-05	    4.28244e-05	   -2.30079e-05	   -2.34006e-05	    1.82851e-04	    1.95692e-04	    2.39587e-05	    2.43267e-05	    2.54164e-05
    1.67727e+00	    4.94000e-01	    1.31315e-05	    1.38671e-05	    3.75972e-05	    3.86046e-05	    4.00171e-05	   -2.14201e-05	   -2.17913e-05	    1.69354e-04	    1.81061e-04	    2.22231e-05	    2.25566e-05	    2.35559e-05
    1.69117e+00	    4.94000e-01	    1.20661e-05	    1.27325e-05	    3.51252e-05	    3.60446e-05	    3.73532e-05	   -1.99188e-05	   -2.02688e-05	    1.56680e-04	    1.67339e-04	    2.05900e-05	    2.08920e-05	    2.18072e-05
    1.70525e+00	    4.94000e-01	    1.10741e-05	    1.16771e-05	    3.27791e-05	    3.36171e-05	    3.48279e-05	   -1.85009e-05	   -1.88300e-05	    1.44789e-04	    1.54484e-04	    1.90550e-05	    1.93281e-05	    2.01654e-05
    1.71951e+00	    4.94000e-01	    1.01515e-05	    1.06964e-05	    3.05549e-05	    3.13179e-05	    3.24365e-05	   -1.71632e-05	   -1.74720e-05	    1.33647e-04	    1.42452e-04	    1.76139e-05	    1.78605e-05	    1.86254e-05
    1.73394e+00	    4.94000e-01	    9.29437e-06	    9.78606e-06	    2.84486e-05	    2.91423e-05	    3.01745e-05	   -1.59026e-05	   -1.61918e-05	    1.23216e-04	    1.31204e-04	    1.62624e-05	    1.64848e-05	    1.71827e-05
    1.74856e+00	    4.94000e-01	    8.49897e-06	    8.94208e-06	    2.64561e-05	    2.70860e-05	    2.80371e-05	   -1.47163e-05	   -1.49864e-05	    1.13463e-04	    1.20700e-04	    1.49963e-05	    1.51966e-05	    1.58325e-05
    1.76336e+00	    4.94000e-01	    7.76173e-06	    8.16051e-06	    2.45734e-05	    2.51446e-05	    2.60198e-05	   -1.36010e-05	   -1.38528e-05	    1.04354e-04	    1.10901e-04	    1.38117e-05	    1.39918e-05	    1.45703e-05
    1.77835e+00	    4.94000e-01	    7.07922e-06	    7.43759e-06	    2.27965e-05	    2.33138e-05	    2.41180e-05	   -1.25539e-05	   -1.27881e-05	    9.58548e-05	    1.01770e-04	    1.27044e-05	    1.28662e-05	    1.33919e-05
    1.79354e+00	    4.94000e-01	    6.44813e-06	    6.76973e-06	    2.11215e-05	    2.15892e-05	    2.23271e-05	   -1.15720e-05	   -1.17894e-05	    8.79353e-05	    9.32727e-05	    1.16709e-05	    1.18160e-05	    1.22929e-05
    1.80893e+00	    4.94000e-01	    5.86534e-06	    6.15351e-06	    1.95444e-05	    1.99667e-05	    2.06428e-05	   -1.06525e-05	   -1.08538e-05	    8.05645e-05	    8.53733e-05	    1.07072e-05	    1.08372e-05	    1.12692e-05
    1.82452e+00	    4.94000e-01	    5.32782e-06	    5.58565e-06	    1.80612e-05	    1.84421e-05	    1.90606e-05	   -9.79246e-06	   -9.97852e-06	    7.37128e-05	    7.80392e-05	    9.80986e-06	    9.92605e-06	    1.03169e-05
    1.84032e+00	    4.94000e-01	    4.83270e-06	    5.06304e-06	    1.66683e-05	    1.70112e-05	    1.75761e-05	   -8.98915e-06	   -9.16073e-06	    6.73516e-05	    7.12382e-05	    8.97532e-06	    9.07906e-06	    9.43208e-06
    1.85633e+00	    4.94000e-01	    4.37726e-06	    4.58270e-06	    1.53616e-05	    1.56699e-05	    1.61851e-05	   -8.23985e-06	   -8.39773e-06	    6.14534e-05	    6.49396e-05	    8.20020e-06	    8.29268e-06	    8.61105e-06
    1.87255e+00	    4.94000e-01	    3.95887e-06	    4.14182e-06	    1.41376e-05	    1.44143e-05	    1.48834e-05	   -7.54188e-06	   -7.68685e-06	    5.59917e-05	    5.91139e-05	    7.48125e-06	    7.56355e-06	    7.85021e-06
    1.88900e+00	    4.94000e-01	    3.57506e-06	    3.73772e-06	    1.29925e-05	    1.32404e-05	    1.36669e-05	   -6.89266e-06	   -7.02548e-06	    5.09409e-05	    5.37327e-05	    6.81528e-06	    6.88841e-06	    7.14611e-06
    1.90568e+00	    4.94000e-01	    3.22347e-06	    3.36784e-06	    1.19226e-05	    1.21444e-05	    1.25315e-05	   -6.28965e-06	   -6.41108e-06	    4.62765e-05	    4.87690e-05	    6.19925e-06	    6.26413e-06	    6.49541e-06
    1.92258e+00	    4.94000e-01	    2.90186e-06	    3.02979e-06	    1.09245e-05	    1.11226e-05	    1.14733e-05	   -5.73038e-06	   -5.84117e-06	    4.19751e-05	    4.41966e-05	    5.63024e-06	    5.68770e-06	    5.89491e-06
    1.93973e+00	    4.94000e-01	    2.60812e-06	    2.72128e-06	    9.99456e-06	    1.01712e-05	    1.04884e-05	   -5.21247e-06	   -5.31331e-06	    3.80141e-05	    3.99907e-05	    5.10541e-06	    5.15621e-06	    5.34154e-06
    1.95712e+00	    4.94000e-01	    2.34025e-06	    2.44015e-06	    9.12950e-06	    9.28675e-06	    9.57315e-06	   -4.73360e-06	   -4.82519e-06	    3.43719e-05	    3.61275e-05	    4.62206e-06	    4.66688e-06	    4.83236e-06
    1.97475e+00	    4.94000e-01	    2.09633e-06	    2.18438e-06	    8.32596e-06	    8.46568e-06	    8.72381e-06	   -4.29151e-06	   -4.37451e-06	    3.10278e-05	    3.25845e-05	    4.17758e-06	    4.21706e-06	    4.36454e-06
    1.99264e+00	    4.94000e-01	    1.87459e-06	    1.95205e-06	    7.58069e-06	    7.70462e-06	    7.93684e-06	   -3.88404e-06	   -3.95909e-06	    2.79623e-05	    2.93401e-05	    3.76949e-06	    3.80420e-06	    3.93540e-06
    2.01079e+00	    4.94000e-01	    1.67334e-06	    1.74135e-06	    6.89056e-06	    7.00027e-06	    7.20880e-06	   -3.50909e-06	   -3.57681e-06	    2.51565e-05	    2.63737e-05	    3.39540e-06	    3.42586e-06	    3.54235e-06
    2.02921e+00	    4.94000e-01	    1.49098e-06	    1.55058e-06	    6.25251e-06	    6.34945e-06	    6.53634e-06	   -3.16465e-06	   -3.22560e-06	    2.25925e-05	    2.36658e-05	    3.05304e-06	    3.07972e-06	    3.18295e-06
    2.04790e+00	    4.94000e-01	    1.32604e-06	    1.37816e-06	    5.66356e-06	    5.74905e-06	    5.91623e-06	   -2.84878e-06	   -2.90352e-06	    2.02535e-05	    2.11981e-05	    2.74024e-06	    2.76356e-06	    2.85487e-06
    2.06687e+00	    4.94000e-01	    1.17710e-06	    1.22259e-06	    5.12086e-06	    5.19610e-06	    5.34534e-06	   -2.55962e-06	   -2.60866e-06	    1.81233e-05	    1.89529e-05	    2.45494e-06	    2.47528e-06	    2.55588e-06
    2.08612e+00	    4.94000e-01	    1.04286e-06	    1.08247e-06	    4.62162e-06	    4.68771e-06	    4.82067e-06	   -2.29539e-06	   -2.33922e-06	    1.61865e-05	    1.69138e-05	    2.19518e-06	    2.21289e-06	    2.28389e-06
    2.10567e+00	    4.94000e-01	    9.22082e-07	    9.56513e-07	    4.16317e-06	    4.22110e-06	    4.33931e-06	   -2.05438e-06	   -2.09346e-06	    1.44289e-05	    1.50650e-05	    1.95909e-06	    1.97448e-06	    2.03689e-06
    2.12552e+00	    4.94000e-01	    8.13630e-07	    8.43487e-07	    3.74294e-06	    3.79361e-06	    3.89848e-06	   -1.83496e-06	   -1.86972e-06	    1.28367e-05	    1.33919e-05	    1.74492e-06	    1.75826e-06	    1.81300e-06
    2.14568e+00	    4.94000e-01	    7.16432e-07	    7.42264e-07	    3.35845e-06	    3.40267e-06	    3.49550e-06	   -1.63560e-06	   -1.66643e-06	    1.13970e-05	    1.18806e-05	    1.55100e-06	    1.56253e-06	    1.61043e-06
    2.16616e+00	    4.94000e-01	    6.29492e-07	    6.51791e-07	    3.00733e-06	    3.04584e-06	    3.12782e-06	   -1.45480e-06	   -1.48209e-06	    1.00978e-05	    1.05180e-05	    1.37574e-06	    1.38569e-06	    1.42753e-06
    2.18696e+00	    4.94000e-01	    5.51887e-07	    5.71089e-07	    2.68730e-06	    2.72076e-06	    2.79300e-06	   -1.29119e-06	   -1.31527e-06	    8.92758e-06	    9.29195e-06	    1.21768e-06	    1.22624e-06	    1.26269e-06
    2.20809e+00	    4.94000e-01	    4.82757e-07	    4.99254e-07	    2.39620e-06	    2.42519e-06	    2.48870e-06	   -1.14342e-06	   -1.16463e-06	    7.87575e-06	    8.19092e-06	    1.07541e-06	    1.08276e-06	    1.11443e-06
    2.22956e+00	    4.94000e-01	    4.21310e-07	    4.35447e-07	    2.13193e-06	    2.15700e-06	    2.21271e-06	   -1.01026e-06	   -1.02887e-06	    6.93227e-06	    7.20423e-06	    9.47620e-07	    9.53919e-07	    9.81378e-07
    2.25138e+00	    4.94000e-01	    3.66812e-07	    3.78896e-07	    1.89254e-06	    1.91417e-06	    1.96290e-06	   -8.90516e-07	   -9.06814e-07	    6.08777e-06	    6.32186e-06	    8.33086e-07	    8.38467e-07	    8.62214e-07
