# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#       211	              pi+	  0.14000	0.00000e+00	1	0	  0	0	0	1	  1	  1	0.000630422
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    3.66888e-01	    1.40000e-01	    3.64857e-02	    6.22905e-02	    3.65675e-03	    1.12417e-02	    6.88649e-03	   -8.97048e-03	    6.79818e-03	    1.65033e-01	    3.86179e-01	    1.25764e-02	    2.45910e-02	    2.23573e-02
    3.71007e-01	    1.40000e-01	    3.59858e-02	    6.11263e-02	    3.70541e-03	    1.11932e-02	    6.96869e-03	   -8.91088e-03	    6.44464e-03	    1.63810e-01	    3.79514e-01	    1.25536e-02	    2.42425e-02	    2.22229e-02
    3.75137e-01	    1.40000e-01	    3.54850e-02	    5.99724e-02	    3.75373e-03	    1.11424e-02	    7.04721e-03	   -8.85093e-03	    6.09648e-03	    1.62549e-01	    3.72903e-01	    1.25275e-02	    2.38972e-02	    2.20819e-02
    3.79278e-01	    1.40000e-01	    3.49836e-02	    5.88292e-02	    3.80162e-03	    1.10893e-02	    7.12204e-03	   -8.79070e-03	    5.75390e-03	    1.61250e-01	    3.66348e-01	    1.24982e-02	    2.35551e-02	    2.19346e-02
    3.83430e-01	    1.40000e-01	    3.44819e-02	    5.76970e-02	    3.84900e-03	    1.10341e-02	    7.19315e-03	   -8.73026e-03	    5.41707e-03	    1.59915e-01	    3.59851e-01	    1.24656e-02	    2.32162e-02	    2.17811e-02
    3.87594e-01	    1.40000e-01	    3.39801e-02	    5.65760e-02	    3.89579e-03	    1.09768e-02	    7.26052e-03	   -8.66967e-03	    5.08616e-03	    1.58545e-01	    3.53414e-01	    1.24297e-02	    2.28805e-02	    2.16219e-02
    3.91770e-01	    1.40000e-01	    3.34784e-02	    5.54667e-02	    3.94191e-03	    1.09174e-02	    7.32416e-03	   -8.60897e-03	    4.76131e-03	    1.57144e-01	    3.47039e-01	    1.23906e-02	    2.25479e-02	    2.14570e-02
    3.95957e-01	    1.40000e-01	    3.29771e-02	    5.43692e-02	    3.98729e-03	    1.08562e-02	    7.38405e-03	   -8.54821e-03	    4.44267e-03	    1.55711e-01	    3.40726e-01	    1.23482e-02	    2.22184e-02	    2.12868e-02
    4.00157e-01	    1.40000e-01	    3.24763e-02	    5.32839e-02	    4.03184e-03	    1.07932e-02	    7.44019e-03	   -8.48743e-03	    4.13036e-03	    1.54250e-01	    3.34477e-01	    1.23027e-02	    2.18920e-02	    2.11114e-02
    4.04368e-01	    1.40000e-01	    3.19764e-02	    5.22109e-02	    4.07551e-03	    1.07284e-02	    7.49260e-03	   -8.42666e-03	    3.82451e-03	    1.52760e-01	    3.28294e-01	    1.22540e-02	    2.15687e-02	    2.09313e-02
    4.08593e-01	    1.40000e-01	    3.14775e-02	    5.11505e-02	    4.11822e-03	    1.06619e-02	    7.54127e-03	   -8.36592e-03	    3.52520e-03	    1.51245e-01	    3.22178e-01	    1.22022e-02	    2.12484e-02	    2.07465e-02
    4.12829e-01	    1.40000e-01	    3.09798e-02	    5.01028e-02	    4.15991e-03	    1.05939e-02	    7.58623e-03	   -8.30522e-03	    3.23253e-03	    1.49705e-01	    3.16129e-01	    1.21473e-02	    2.09311e-02	    2.05573e-02
    4.17079e-01	    1.40000e-01	    3.04835e-02	    4.90680e-02	    4.20052e-03	    1.05244e-02	    7.62749e-03	   -8.24458e-03	    2.94659e-03	    1.48142e-01	    3.10149e-01	    1.20893e-02	    2.06168e-02	    2.03640e-02
    4.21341e-01	    1.40000e-01	    2.99889e-02	    4.80463e-02	    4.23998e-03	    1.04534e-02	    7.66507e-03	   -8.18400e-03	    2.66744e-03	    1.46558e-01	    3.04238e-01	    1.20283e-02	    2.03055e-02	    2.01668e-02
    4.25616e-01	    1.40000e-01	    2.94961e-02	    4.70377e-02	    4.27824e-03	    1.03810e-02	    7.69901e-03	   -8.12348e-03	    2.39514e-03	    1.44954e-01	    2.98397e-01	    1.19643e-02	    1.99971e-02	    1.99659e-02
    4.29905e-01	    1.40000e-01	    2.90054e-02	    4.60424e-02	    4.31525e-03	    1.03074e-02	    7.72932e-03	   -8.06302e-03	    2.12975e-03	    1.43331e-01	    2.92627e-01	    1.18974e-02	    1.96916e-02	    1.97615e-02
    4.34206e-01	    1.40000e-01	    2.85168e-02	    4.50606e-02	    4.35095e-03	    1.02324e-02	    7.75604e-03	   -8.00262e-03	    1.87129e-03	    1.41690e-01	    2.86928e-01	    1.18277e-02	    1.93890e-02	    1.95538e-02
    4.38522e-01	    1.40000e-01	    2.80307e-02	    4.40921e-02	    4.38530e-03	    1.01563e-02	    7.77920e-03	   -7.94227e-03	    1.61981e-03	    1.40034e-01	    2.81300e-01	    1.17551e-02	    1.90893e-02	    1.93431e-02
    4.42851e-01	    1.40000e-01	    2.75470e-02	    4.31373e-02	    4.41824e-03	    1.00790e-02	    7.79885e-03	   -7.88194e-03	    1.37533e-03	    1.38363e-01	    2.75745e-01	    1.16798e-02	    1.87923e-02	    1.91295e-02
    4.47194e-01	    1.40000e-01	    2.70661e-02	    4.21960e-02	    4.44975e-03	    1.00006e-02	    7.81502e-03	   -7.82163e-03	    1.13784e-03	    1.36679e-01	    2.70261e-01	    1.16018e-02	    1.84982e-02	    1.89133e-02
    4.51551e-01	    1.40000e-01	    2.65881e-02	    4.12684e-02	    4.47976e-03	    9.92118e-03	    7.82776e-03	   -7.76131e-03	    9.07369e-04	    1.34983e-01	    2.64850e-01	    1.15211e-02	    1.82069e-02	    1.86946e-02
    4.55923e-01	    1.40000e-01	    2.61131e-02	    4.03544e-02	    4.50826e-03	    9.84075e-03	    7.83711e-03	   -7.70097e-03	    6.83899e-04	    1.33276e-01	    2.59512e-01	    1.14379e-02	    1.79184e-02	    1.84737e-02
    4.60309e-01	    1.40000e-01	    2.56413e-02	    3.94542e-02	    4.53520e-03	    9.75936e-03	    7.84311e-03	   -7.64059e-03	    4.67418e-04	    1.31559e-01	    2.54246e-01	    1.13522e-02	    1.76326e-02	    1.82506e-02
    4.64709e-01	    1.40000e-01	    2.51728e-02	    3.85676e-02	    4.56055e-03	    9.67707e-03	    7.84583e-03	   -7.58014e-03	    2.57908e-04	    1.29834e-01	    2.49053e-01	    1.12641e-02	    1.73495e-02	    1.80257e-02
    4.69125e-01	    1.40000e-01	    2.47078e-02	    3.76947e-02	    4.58428e-03	    9.59391e-03	    7.84531e-03	   -7.51960e-03	    5.53403e-05	    1.28102e-01	    2.43933e-01	    1.11736e-02	    1.70691e-02	    1.77991e-02
    4.73555e-01	    1.40000e-01	    2.42464e-02	    3.68355e-02	    4.60637e-03	    9.50992e-03	    7.84161e-03	   -7.45894e-03	   -1.40321e-04	    1.26364e-01	    2.38886e-01	    1.10809e-02	    1.67914e-02	    1.75710e-02
    4.78001e-01	    1.40000e-01	    2.37887e-02	    3.59900e-02	    4.62678e-03	    9.42514e-03	    7.83477e-03	   -7.39813e-03	   -3.29118e-04	    1.24621e-01	    2.33911e-01	    1.09859e-02	    1.65164e-02	    1.73415e-02
    4.82462e-01	    1.40000e-01	    2.33349e-02	    3.51580e-02	    4.64551e-03	    9.33961e-03	    7.82486e-03	   -7.33717e-03	   -5.11098e-04	    1.22873e-01	    2.29009e-01	    1.08888e-02	    1.62440e-02	    1.71108e-02
    4.86939e-01	    1.40000e-01	    2.28850e-02	    3.43397e-02	    4.66253e-03	    9.25336e-03	    7.81194e-03	   -7.27601e-03	   -6.86317e-04	    1.21123e-01	    2.24178e-01	    1.07896e-02	    1.59743e-02	    1.68790e-02
    4.91432e-01	    1.40000e-01	    2.24391e-02	    3.35349e-02	    4.67782e-03	    9.16643e-03	    7.79606e-03	   -7.21463e-03	   -8.54833e-04	    1.19370e-01	    2.19420e-01	    1.06885e-02	    1.57072e-02	    1.66464e-02
    4.95941e-01	    1.40000e-01	    2.19975e-02	    3.27436e-02	    4.69137e-03	    9.07885e-03	    7.77729e-03	   -7.15302e-03	   -1.01671e-03	    1.17617e-01	    2.14734e-01	    1.05854e-02	    1.54427e-02	    1.64130e-02
    5.00466e-01	    1.40000e-01	    2.15601e-02	    3.19658e-02	    4.70317e-03	    8.99066e-03	    7.75569e-03	   -7.09114e-03	   -1.17203e-03	    1.15864e-01	    2.10119e-01	    1.04806e-02	    1.51808e-02	    1.61791e-02
    5.05007e-01	    1.40000e-01	    2.11271e-02	    3.12013e-02	    4.71321e-03	    8.90189e-03	    7.73132e-03	   -7.02897e-03	   -1.32086e-03	    1.14111e-01	    2.05575e-01	    1.03740e-02	    1.49215e-02	    1.59447e-02
    5.09565e-01	    1.40000e-01	    2.06986e-02	    3.04500e-02	    4.72149e-03	    8.81256e-03	    7.70424e-03	   -6.96650e-03	   -1.46327e-03	    1.12360e-01	    2.01102e-01	    1.02657e-02	    1.46648e-02	    1.57101e-02
    5.14140e-01	    1.40000e-01	    2.02746e-02	    2.97120e-02	    4.72800e-03	    8.72271e-03	    7.67452e-03	   -6.90371e-03	   -1.59937e-03	    1.10612e-01	    1.96699e-01	    1.01558e-02	    1.44106e-02	    1.54752e-02
    5.18732e-01	    1.40000e-01	    1.98552e-02	    2.89871e-02	    4.73274e-03	    8.63237e-03	    7.64223e-03	   -6.84057e-03	   -1.72923e-03	    1.08867e-01	    1.92367e-01	    1.00444e-02	    1.41590e-02	    1.52404e-02
    5.23341e-01	    1.40000e-01	    1.94405e-02	    2.82752e-02	    4.73571e-03	    8.54156e-03	    7.60743e-03	   -6.77706e-03	   -1.85296e-03	    1.07126e-01	    1.88103e-01	    9.93165e-03	    1.39099e-02	    1.50056e-02
    5.27968e-01	    1.40000e-01	    1.90305e-02	    2.75762e-02	    4.73692e-03	    8.45032e-03	    7.57019e-03	   -6.71318e-03	   -1.97064e-03	    1.05390e-01	    1.83909e-01	    9.81752e-03	    1.36634e-02	    1.47711e-02
    5.32613e-01	    1.40000e-01	    1.86254e-02	    2.68901e-02	    4.73637e-03	    8.35867e-03	    7.53058e-03	   -6.64891e-03	   -2.08238e-03	    1.03660e-01	    1.79784e-01	    9.70213e-03	    1.34194e-02	    1.45369e-02
    5.37275e-01	    1.40000e-01	    1.82252e-02	    2.62167e-02	    4.73407e-03	    8.26664e-03	    7.48866e-03	   -6.58424e-03	   -2.18827e-03	    1.01936e-01	    1.75726e-01	    9.58555e-03	    1.31779e-02	    1.43031e-02
    5.41956e-01	    1.40000e-01	    1.78299e-02	    2.55559e-02	    4.73002e-03	    8.17425e-03	    7.44450e-03	   -6.51915e-03	   -2.28844e-03	    1.00219e-01	    1.71736e-01	    9.46788e-03	    1.29390e-02	    1.40700e-02
    5.46655e-01	    1.40000e-01	    1.74396e-02	    2.49076e-02	    4.72425e-03	    8.08154e-03	    7.39818e-03	   -6.45365e-03	   -2.38298e-03	    9.85106e-02	    1.67813e-01	    9.34918e-03	    1.27026e-02	    1.38375e-02
    5.51373e-01	    1.40000e-01	    1.70544e-02	    2.42716e-02	    4.71677e-03	    7.98852e-03	    7.34975e-03	   -6.38771e-03	   -2.47201e-03	    9.68101e-02	    1.63957e-01	    9.22954e-03	    1.24687e-02	    1.36057e-02
    5.56110e-01	    1.40000e-01	    1.66742e-02	    2.36480e-02	    4.70758e-03	    7.89523e-03	    7.29929e-03	   -6.32134e-03	   -2.55563e-03	    9.51187e-02	    1.60166e-01	    9.10904e-03	    1.22373e-02	    1.33749e-02
    5.60866e-01	    1.40000e-01	    1.62991e-02	    2.30364e-02	    4.69672e-03	    7.80169e-03	    7.24687e-03	   -6.25454e-03	   -2.63397e-03	    9.34369e-02	    1.56440e-01	    8.98776e-03	    1.20084e-02	    1.31450e-02
    5.65641e-01	    1.40000e-01	    1.59292e-02	    2.24369e-02	    4.68419e-03	    7.70793e-03	    7.19255e-03	   -6.18730e-03	   -2.70714e-03	    9.17652e-02	    1.52780e-01	    8.86576e-03	    1.17820e-02	    1.29162e-02
    5.70436e-01	    1.40000e-01	    1.55645e-02	    2.18493e-02	    4.67003e-03	    7.61396e-03	    7.13640e-03	   -6.11962e-03	   -2.77526e-03	    9.01043e-02	    1.49183e-01	    8.74314e-03	    1.15582e-02	    1.26886e-02
    5.75250e-01	    1.40000e-01	    1.52049e-02	    2.12734e-02	    4.65425e-03	    7.51983e-03	    7.07850e-03	   -6.05152e-03	   -2.83845e-03	    8.84547e-02	    1.45650e-01	    8.61996e-03	    1.13368e-02	    1.24622e-02
    5.80085e-01	    1.40000e-01	    1.48506e-02	    2.07092e-02	    4.63687e-03	    7.42555e-03	    7.01891e-03	   -5.98298e-03	   -2.89682e-03	    8.68168e-02	    1.42180e-01	    8.49630e-03	    1.11180e-02	    1.22371e-02
    5.84941e-01	    1.40000e-01	    1.45015e-02	    2.01564e-02	    4.61793e-03	    7.33115e-03	    6.95769e-03	   -5.91403e-03	   -2.95051e-03	    8.51912e-02	    1.38772e-01	    8.37223e-03	    1.09016e-02	    1.20134e-02
    5.89816e-01	    1.40000e-01	    1.41577e-02	    1.96150e-02	    4.59745e-03	    7.23665e-03	    6.89492e-03	   -5.84467e-03	   -2.99962e-03	    8.35783e-02	    1.35426e-01	    8.24783e-03	    1.06877e-02	    1.17912e-02
    5.94713e-01	    1.40000e-01	    1.38191e-02	    1.90849e-02	    4.57547e-03	    7.14207e-03	    6.83066e-03	   -5.77490e-03	   -3.04429e-03	    8.19785e-02	    1.32140e-01	    8.12316e-03	    1.04764e-02	    1.15706e-02
    5.99631e-01	    1.40000e-01	    1.34858e-02	    1.85658e-02	    4.55200e-03	    7.04746e-03	    6.76498e-03	   -5.70474e-03	   -3.08463e-03	    8.03922e-02	    1.28915e-01	    7.99830e-03	    1.02675e-02	    1.13516e-02
    6.04571e-01	    1.40000e-01	    1.31578e-02	    1.80576e-02	    4.52708e-03	    6.95282e-03	    6.69795e-03	   -5.63421e-03	   -3.12077e-03	    7.88199e-02	    1.25750e-01	    7.87332e-03	    1.00611e-02	    1.11342e-02
    6.09532e-01	    1.40000e-01	    1.28350e-02	    1.75602e-02	    4.50075e-03	    6.85818e-03	    6.62962e-03	   -5.56331e-03	   -3.15283e-03	    7.72619e-02	    1.22643e-01	    7.74828e-03	    9.85726e-03	    1.09187e-02
    6.14515e-01	    1.40000e-01	    1.25175e-02	    1.70735e-02	    4.47303e-03	    6.76357e-03	    6.56007e-03	   -5.49207e-03	   -3.18094e-03	    7.57185e-02	    1.19595e-01	    7.62324e-03	    9.65588e-03	    1.07049e-02
    6.19520e-01	    1.40000e-01	    1.22053e-02	    1.65973e-02	    4.44397e-03	    6.66901e-03	    6.48937e-03	   -5.42050e-03	   -3.20520e-03	    7.41902e-02	    1.16605e-01	    7.49829e-03	    9.45699e-03	    1.04930e-02
    6.24548e-01	    1.40000e-01	    1.18983e-02	    1.61314e-02	    4.41359e-03	    6.57453e-03	    6.41756e-03	   -5.34863e-03	   -3.22576e-03	    7.26772e-02	    1.13671e-01	    7.37347e-03	    9.26059e-03	    1.02830e-02
    6.29598e-01	    1.40000e-01	    1.15966e-02	    1.56758e-02	    4.38194e-03	    6.48016e-03	    6.34473e-03	   -5.27646e-03	   -3.24271e-03	    7.11798e-02	    1.10794e-01	    7.24885e-03	    9.06667e-03	    1.00750e-02
    6.34672e-01	    1.40000e-01	    1.13000e-02	    1.52303e-02	    4.34904e-03	    6.38591e-03	    6.27092e-03	   -5.20403e-03	   -3.25620e-03	    6.96983e-02	    1.07972e-01	    7.12449e-03	    8.87525e-03	    9.86899e-03
    6.39769e-01	    1.40000e-01	    1.10087e-02	    1.47947e-02	    4.31494e-03	    6.29181e-03	    6.19620e-03	   -5.13135e-03	   -3.26632e-03	    6.82329e-02	    1.05205e-01	    7.00045e-03	    8.68631e-03	    9.66507e-03
    6.44890e-01	    1.40000e-01	    1.07226e-02	    1.43689e-02	    4.27968e-03	    6.19788e-03	    6.12064e-03	   -5.05846e-03	   -3.27321e-03	    6.67840e-02	    1.02493e-01	    6.87679e-03	    8.49985e-03	    9.46325e-03
    6.50035e-01	    1.40000e-01	    1.04416e-02	    1.39527e-02	    4.24329e-03	    6.10416e-03	    6.04428e-03	   -4.98537e-03	   -3.27699e-03	    6.53517e-02	    9.98343e-02	    6.75356e-03	    8.31588e-03	    9.26358e-03
    6.55204e-01	    1.40000e-01	    1.01658e-02	    1.35460e-02	    4.20582e-03	    6.01066e-03	    5.96720e-03	   -4.91211e-03	   -3.27775e-03	    6.39362e-02	    9.72284e-02	    6.63081e-03	    8.13439e-03	    9.06610e-03
    6.60398e-01	    1.40000e-01	    9.89512e-03	    1.31487e-02	    4.16729e-03	    5.91741e-03	    5.88944e-03	   -4.83870e-03	   -3.27563e-03	    6.25378e-02	    9.46747e-02	    6.50861e-03	    7.95537e-03	    8.87084e-03
    6.65617e-01	    1.40000e-01	    9.62949e-03	    1.27606e-02	    4.12776e-03	    5.82443e-03	    5.81107e-03	   -4.76518e-03	   -3.27073e-03	    6.11566e-02	    9.21726e-02	    6.38700e-03	    7.77882e-03	    8.67784e-03
    6.70861e-01	    1.40000e-01	    9.36892e-03	    1.23815e-02	    4.08726e-03	    5.73175e-03	    5.73215e-03	   -4.69156e-03	   -3.26316e-03	    5.97929e-02	    8.97214e-02	    6.26603e-03	    7.60474e-03	    8.48713e-03
    6.76130e-01	    1.40000e-01	    9.11336e-03	    1.20114e-02	    4.04584e-03	    5.63939e-03	    5.65272e-03	   -4.61789e-03	   -3.25304e-03	    5.84466e-02	    8.73203e-02	    6.14575e-03	    7.43313e-03	    8.29873e-03
    6.81425e-01	    1.40000e-01	    8.86279e-03	    1.16500e-02	    4.00353e-03	    5.54736e-03	    5.57284e-03	   -4.54418e-03	   -3.24047e-03	    5.71181e-02	    8.49688e-02	    6.02620e-03	    7.26397e-03	    8.11267e-03
    6.86747e-01	    1.40000e-01	    8.61716e-03	    1.12973e-02	    3.96037e-03	    5.45571e-03	    5.49257e-03	   -4.47047e-03	   -3.22556e-03	    5.58073e-02	    8.26661e-02	    5.90744e-03	    7.09727e-03	    7.92898e-03
    6.92095e-01	    1.40000e-01	    8.37644e-03	    1.09531e-02	    3.91640e-03	    5.36444e-03	    5.41196e-03	   -4.39678e-03	   -3.20842e-03	    5.45145e-02	    8.04116e-02	    5.78949e-03	    6.93303e-03	    7.74767e-03
    6.97470e-01	    1.40000e-01	    8.14058e-03	    1.06172e-02	    3.87167e-03	    5.27359e-03	    5.33105e-03	   -4.32315e-03	   -3.18915e-03	    5.32396e-02	    7.82045e-02	    5.67242e-03	    6.77122e-03	    7.56878e-03
    7.02873e-01	    1.40000e-01	    7.90955e-03	    1.02895e-02	    3.82622e-03	    5.18317e-03	    5.24990e-03	   -4.24959e-03	   -3.16784e-03	    5.19829e-02	    7.60443e-02	    5.55624e-03	    6.61185e-03	    7.39231e-03
    7.08303e-01	    1.40000e-01	    7.68329e-03	    9.96986e-03	    3.78008e-03	    5.09320e-03	    5.16857e-03	   -4.17616e-03	   -3.14461e-03	    5.07443e-02	    7.39303e-02	    5.44102e-03	    6.45492e-03	    7.21828e-03
    7.13761e-01	    1.40000e-01	    7.46178e-03	    9.65817e-03	    3.73330e-03	    5.00371e-03	    5.08709e-03	   -4.10286e-03	   -3.11954e-03	    4.95240e-02	    7.18617e-02	    5.32677e-03	    6.30040e-03	    7.04671e-03
    7.19247e-01	    1.40000e-01	    7.24495e-03	    9.35426e-03	    3.68592e-03	    4.91472e-03	    5.00551e-03	   -4.02974e-03	   -3.09273e-03	    4.83219e-02	    6.98380e-02	    5.21353e-03	    6.14831e-03	    6.87760e-03
    7.24762e-01	    1.40000e-01	    7.03276e-03	    9.05800e-03	    3.63797e-03	    4.82625e-03	    4.92388e-03	   -3.95682e-03	   -3.06429e-03	    4.71382e-02	    6.78585e-02	    5.10135e-03	    5.99861e-03	    6.71098e-03
    7.30306e-01	    1.40000e-01	    6.82516e-03	    8.76925e-03	    3.58950e-03	    4.73832e-03	    4.84225e-03	   -3.88413e-03	   -3.03429e-03	    4.59727e-02	    6.59225e-02	    4.99025e-03	    5.85132e-03	    6.54684e-03
    7.35879e-01	    1.40000e-01	    6.62211e-03	    8.48788e-03	    3.54054e-03	    4.65095e-03	    4.76065e-03	   -3.81170e-03	   -3.00282e-03	    4.48257e-02	    6.40294e-02	    4.88025e-03	    5.70642e-03	    6.38519e-03
    7.41482e-01	    1.40000e-01	    6.42355e-03	    8.21374e-03	    3.49114e-03	    4.56416e-03	    4.67914e-03	   -3.73955e-03	   -2.96999e-03	    4.36969e-02	    6.21785e-02	    4.77140e-03	    5.56390e-03	    6.22605e-03
    7.47116e-01	    1.40000e-01	    6.22943e-03	    7.94672e-03	    3.44133e-03	    4.47798e-03	    4.59775e-03	   -3.66773e-03	   -2.93586e-03	    4.25865e-02	    6.03691e-02	    4.66372e-03	    5.42374e-03	    6.06941e-03
    7.52780e-01	    1.40000e-01	    6.03970e-03	    7.68666e-03	    3.39115e-03	    4.39241e-03	    4.51652e-03	   -3.59625e-03	   -2.90054e-03	    4.14945e-02	    5.86008e-02	    4.55723e-03	    5.28595e-03	    5.91527e-03
    7.58475e-01	    1.40000e-01	    5.85430e-03	    7.43345e-03	    3.34063e-03	    4.30748e-03	    4.43550e-03	   -3.52514e-03	   -2.86408e-03	    4.04207e-02	    5.68727e-02	    4.45196e-03	    5.15050e-03	    5.76364e-03
    7.64201e-01	    1.40000e-01	    5.67318e-03	    7.18695e-03	    3.28983e-03	    4.22321e-03	    4.35471e-03	   -3.45444e-03	   -2.82659e-03	    3.93652e-02	    5.51843e-02	    4.34794e-03	    5.01739e-03	    5.61452e-03
    7.69959e-01	    1.40000e-01	    5.49628e-03	    6.94703e-03	    3.23876e-03	    4.13961e-03	    4.27421e-03	   -3.38416e-03	   -2.78812e-03	    3.83280e-02	    5.35349e-02	    4.24517e-03	    4.88659e-03	    5.46790e-03
    7.75750e-01	    1.40000e-01	    5.32356e-03	    6.71356e-03	    3.18747e-03	    4.05670e-03	    4.19402e-03	   -3.31433e-03	   -2.74877e-03	    3.73089e-02	    5.19240e-02	    4.14369e-03	    4.75811e-03	    5.32378e-03
    7.81573e-01	    1.40000e-01	    5.15494e-03	    6.48642e-03	    3.13599e-03	    3.97451e-03	    4.11418e-03	   -3.24498e-03	   -2.70860e-03	    3.63079e-02	    5.03509e-02	    4.04352e-03	    4.63193e-03	    5.18216e-03
    7.87429e-01	    1.40000e-01	    4.99039e-03	    6.26548e-03	    3.08436e-03	    3.89304e-03	    4.03472e-03	   -3.17614e-03	   -2.66768e-03	    3.53249e-02	    4.88150e-02	    3.94466e-03	    4.50803e-03	    5.04303e-03
    7.93319e-01	    1.40000e-01	    4.82983e-03	    6.05061e-03	    3.03262e-03	    3.81231e-03	    3.95568e-03	   -3.10782e-03	   -2.62608e-03	    3.43599e-02	    4.73156e-02	    3.84714e-03	    4.38639e-03	    4.90638e-03
    7.99243e-01	    1.40000e-01	    4.67321e-03	    5.84171e-03	    2.98078e-03	    3.73233e-03	    3.87709e-03	   -3.04005e-03	   -2.58387e-03	    3.34128e-02	    4.58523e-02	    3.75098e-03	    4.26701e-03	    4.77220e-03
    8.05201e-01	    1.40000e-01	    4.52048e-03	    5.63863e-03	    2.92890e-03	    3.65313e-03	    3.79898e-03	   -2.97286e-03	   -2.54112e-03	    3.24835e-02	    4.44243e-02	    3.65617e-03	    4.14987e-03	    4.64049e-03
    8.11194e-01	    1.40000e-01	    4.37157e-03	    5.44126e-03	    2.87699e-03	    3.57472e-03	    3.72138e-03	   -2.90626e-03	   -2.49788e-03	    3.15719e-02	    4.30311e-02	    3.56275e-03	    4.03494e-03	    4.51124e-03
    8.17222e-01	    1.40000e-01	    4.22643e-03	    5.24949e-03	    2.82510e-03	    3.49710e-03	    3.64432e-03	   -2.84028e-03	   -2.45422e-03	    3.06779e-02	    4.16721e-02	    3.47071e-03	    3.92223e-03	    4.38443e-03
    8.23287e-01	    1.40000e-01	    4.08499e-03	    5.06320e-03	    2.77325e-03	    3.42030e-03	    3.56782e-03	   -2.77494e-03	   -2.41020e-03	    2.98014e-02	    4.03467e-02	    3.38008e-03	    3.81170e-03	    4.26004e-03
    8.29387e-01	    1.40000e-01	    3.94721e-03	    4.88226e-03	    2.72147e-03	    3.34433e-03	    3.49191e-03	   -2.71026e-03	   -2.36587e-03	    2.89422e-02	    3.90543e-02	    3.29085e-03	    3.70335e-03	    4.13808e-03
    8.35524e-01	    1.40000e-01	    3.81301e-03	    4.70657e-03	    2.66980e-03	    3.26919e-03	    3.41663e-03	   -2.64625e-03	   -2.32129e-03	    2.81003e-02	    3.77943e-02	    3.20303e-03	    3.59715e-03	    4.01852e-03
    8.41699e-01	    1.40000e-01	    3.68235e-03	    4.53601e-03	    2.61825e-03	    3.19491e-03	    3.34198e-03	   -2.58294e-03	   -2.27651e-03	    2.72754e-02	    3.65662e-02	    3.11664e-03	    3.49308e-03	    3.90134e-03
    8.47911e-01	    1.40000e-01	    3.55515e-03	    4.37047e-03	    2.56686e-03	    3.12148e-03	    3.26800e-03	   -2.52034e-03	   -2.23158e-03	    2.64676e-02	    3.53695e-02	    3.03167e-03	    3.39114e-03	    3.78654e-03
    8.54162e-01	    1.40000e-01	    3.43137e-03	    4.20984e-03	    2.51566e-03	    3.04893e-03	    3.19471e-03	   -2.45848e-03	   -2.18655e-03	    2.56766e-02	    3.42035e-02	    2.94814e-03	    3.29129e-03	    3.67408e-03
    8.60452e-01	    1.40000e-01	    3.31094e-03	    4.05401e-03	    2.46466e-03	    2.97726e-03	    3.12213e-03	   -2.39735e-03	   -2.14148e-03	    2.49023e-02	    3.30676e-02	    2.86604e-03	    3.19352e-03	    3.56397e-03
    8.66781e-01	    1.40000e-01	    3.19381e-03	    3.90287e-03	    2.41391e-03	    2.90649e-03	    3.05028e-03	   -2.33699e-03	   -2.09640e-03	    2.41446e-02	    3.19615e-02	    2.78537e-03	    3.09781e-03	    3.45617e-03
    8.73149e-01	    1.40000e-01	    3.07991e-03	    3.75632e-03	    2.36342e-03	    2.83661e-03	    2.97919e-03	   -2.27741e-03	   -2.05135e-03	    2.34032e-02	    3.08844e-02	    2.70615e-03	    3.00415e-03	    3.35067e-03
    8.79559e-01	    1.40000e-01	    2.96919e-03	    3.61425e-03	    2.31321e-03	    2.76765e-03	    2.90886e-03	   -2.21861e-03	   -2.00639e-03	    2.26781e-02	    2.98358e-02	    2.62836e-03	    2.91250e-03	    3.24744e-03
    8.86009e-01	    1.40000e-01	    2.86158e-03	    3.47656e-03	    2.26331e-03	    2.69960e-03	    2.83932e-03	   -2.16061e-03	   -1.96155e-03	    2.19691e-02	    2.88153e-02	    2.55201e-03	    2.82285e-03	    3.14648e-03
    8.92501e-01	    1.40000e-01	    2.75703e-03	    3.34315e-03	    2.21374e-03	    2.63248e-03	    2.77058e-03	   -2.10343e-03	   -1.91687e-03	    2.12760e-02	    2.78223e-02	    2.47710e-03	    2.73518e-03	    3.04775e-03
    8.99035e-01	    1.40000e-01	    2.65548e-03	    3.21392e-03	    2.16453e-03	    2.56629e-03	    2.70266e-03	   -2.04707e-03	   -1.87239e-03	    2.05986e-02	    2.68563e-02	    2.40362e-03	    2.64947e-03	    2.95123e-03
    9.05611e-01	    1.40000e-01	    2.55688e-03	    3.08876e-03	    2.11569e-03	    2.50104e-03	    2.63558e-03	   -1.99154e-03	   -1.82813e-03	    1.99368e-02	    2.59167e-02	    2.33157e-03	    2.56569e-03	    2.85690e-03
